customer_id,gender,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_tickets,last_login_days,usage_frequency,plan_type,has_premium_support,churn
CUST-1830,Male,68,5,46.1,228.65,Month-to-month,Credit card,DSL,3,13,14,Basic,No,Yes
CUST-1831,Female,60,55,69.31,3805.75,Two year,Bank transfer,Fiber optic,5,23,11,Basic,No,No
CUST-1832,Female,72,3,50.79,138.63,Month-to-month,Credit card,DSL,2,24,9,Basic,No,Yes
CUST-1833,Female,39,72,37.71,2738.91,Two year,Bank transfer,DSL,4,12,17,Basic,No,No
CUST-1834,Female,40,25,82.19,2072.18,One year,Bank transfer,DSL,0,29,12,Premium,Yes,No
CUST-1835,Female,73,20,19.99,396.8,One year,Electronic check,No,2,28,9,Basic,No,Yes
CUST-1836,Female,71,21,88.01,1849.16,One year,Mailed check,Fiber optic,2,4,20,Standard,Yes,No
CUST-1837,Male,36,1,79.06,79.06,Month-to-month,Mailed check,Fiber optic,2,1,21,Basic,Yes,Yes
CUST-1838,Male,35,18,61.01,1105.39,One year,Electronic check,DSL,1,14,13,Basic,Yes,No
CUST-1839,Female,29,1,79.92,79.92,Month-to-month,Mailed check,Fiber optic,3,15,11,Basic,Yes,Yes
CUST-1840,Male,72,21,69.39,1450.59,One year,Electronic check,Fiber optic,5,6,13,Basic,No,No
CUST-1841,Male,45,27,64.71,1752.3,One year,Bank transfer,Fiber optic,4,30,6,Basic,No,Yes
CUST-1842,Male,45,41,74.24,3045.54,Two year,Mailed check,DSL,3,27,13,Premium,No,No
CUST-1843,Male,77,4,35.89,126.63,Month-to-month,Mailed check,No,4,21,11,Basic,Yes,Yes
CUST-1844,Female,76,8,60.71,503.67,Month-to-month,Credit card,Fiber optic,8,5,7,Basic,No,Yes
CUST-1845,Female,50,1,35.21,54.91,Month-to-month,Electronic check,No,4,27,6,Standard,No,Yes
CUST-1846,Male,36,14,38.38,523.7,One year,Electronic check,DSL,0,16,5,Basic,No,No
CUST-1847,Male,45,1,61.84,125.7,Month-to-month,Electronic check,DSL,3,30,6,Standard,Yes,Yes
CUST-1848,Male,76,19,54.92,1024.58,Month-to-month,Credit card,DSL,1,0,11,Basic,Yes,No
CUST-1849,Female,69,55,63.82,3522.42,Two year,Mailed check,Fiber optic,3,5,16,Basic,No,No
CUST-1850,Female,78,15,82.37,1246.8,One year,Bank transfer,Fiber optic,4,30,1,Standard,No,No
CUST-1851,Male,79,4,52.41,224.05,Month-to-month,Electronic check,No,4,5,11,Premium,No,Yes
CUST-1852,Female,66,3,28.65,120.13,Month-to-month,Mailed check,No,8,3,10,Basic,Yes,Yes
CUST-1853,Female,54,27,67.72,1822.96,One year,Electronic check,Fiber optic,3,7,16,Basic,Yes,No
CUST-1854,Female,43,9,73.25,660.1,Month-to-month,Bank transfer,Fiber optic,2,28,11,Basic,Yes,Yes
CUST-1855,Female,52,22,67.64,1496.57,One year,Credit card,Fiber optic,3,8,17,Basic,No,No
CUST-1856,Male,51,1,96.51,96.51,Month-to-month,Bank transfer,Fiber optic,3,21,7,Premium,No,Yes
CUST-1857,Female,52,48,65.25,3134.71,Two year,Bank transfer,Fiber optic,1,9,17,Basic,Yes,No
CUST-1858,Male,57,5,99.06,503.32,Month-to-month,Mailed check,Fiber optic,4,23,6,Premium,No,Yes
CUST-1859,Female,33,4,19.99,65.79,Month-to-month,Bank transfer,No,5,30,9,Basic,No,Yes
CUST-1860,Female,55,34,97.86,,One year,Mailed check,Fiber optic,3,7,15,Premium,No,No
CUST-1861,Female,30,24,49.07,1182.92,One year,Bank transfer,No,3,1,20,Standard,Yes,No
CUST-1862,Female,79,9,72.35,636.41,Month-to-month,Electronic check,DSL,5,19,4,Premium,No,Yes
CUST-1863,Male,40,29,74.41,2146.45,One year,Electronic check,Fiber optic,0,16,8,Basic,No,No
CUST-1864,Female,77,1,60.0,60.0,Month-to-month,Mailed check,DSL,2,0,17,Standard,No,No
CUST-1865,Female,71,44,52.73,2304.98,Two year,Mailed check,DSL,2,13,11,Standard,No,No
CUST-1866,Female,39,55,43.24,2384.96,Two year,Electronic check,No,0,21,8,Standard,Yes,No
CUST-1867,Male,33,6,44.62,276.29,Month-to-month,Bank transfer,No,3,22,16,Standard,Yes,Yes
CUST-1868,Male,45,49,78.24,3842.78,Two year,Electronic check,Fiber optic,1,4,20,Standard,No,No
CUST-1869,Male,65,4,51.85,220.94,Month-to-month,Electronic check,No,2,23,10,Premium,No,Yes
CUST-1870,Female,52,1,34.33,42.78,Month-to-month,Bank transfer,DSL,6,8,23,Basic,No,Yes
CUST-1871,Female,77,42,61.91,2643.76,Two year,Mailed check,DSL,2,19,11,Standard,No,No
CUST-1872,Male,62,31,95.21,2969.62,One year,Bank transfer,Fiber optic,4,16,8,Premium,No,Yes
CUST-1873,Female,63,9,26.77,220.24,Month-to-month,Mailed check,No,0,5,23,Basic,No,No
CUST-1874,Female,25,1,34.08,34.77,Month-to-month,Credit card,DSL,0,0,19,Basic,No,No
CUST-1875,Female,61,1,44.1,44.1,Month-to-month,Mailed check,No,3,17,10,Premium,No,Yes
CUST-1876,Female,72,34,70.4,2394.04,Two year,Electronic check,Fiber optic,5,27,10,Basic,No,No
CUST-1877,Female,72,16,19.99,291.7,Month-to-month,Electronic check,No,7,10,16,Basic,No,No
CUST-1878,Female,39,16,60.02,955.65,Month-to-month,Electronic check,Fiber optic,4,3,11,Basic,No,Yes
CUST-1879,Male,38,6,110.82,662.76,Month-to-month,Credit card,Fiber optic,4,19,7,Premium,Yes,Yes
CUST-1880,Female,43,1,90.94,90.94,Month-to-month,Electronic check,Fiber optic,5,5,14,Premium,No,Yes
CUST-1881,Female,57,2,94.91,190.13,Month-to-month,Electronic check,Fiber optic,6,7,14,Premium,No,Yes
CUST-1882,Female,38,8,52.29,410.85,Month-to-month,Electronic check,DSL,6,18,4,Standard,No,Yes
CUST-1883,Female,42,1,38.79,38.79,Month-to-month,Credit card,No,2,14,19,Standard,No,No
CUST-1884,Female,58,9,21.13,208.62,Month-to-month,Electronic check,No,5,21,6,Basic,No,Yes
CUST-1885,Male,18,36,44.56,1597.21,Two year,Credit card,DSL,1,18,13,Basic,No,No
CUST-1886,Male,23,1,44.01,66.53,Month-to-month,Electronic check,DSL,2,1,21,Basic,Yes,No
CUST-1887,Male,40,29,66.21,1924.19,One year,Electronic check,Fiber optic,2,28,8,Basic,No,No
CUST-1888,Male,68,26,95.46,2474.14,One year,Electronic check,Fiber optic,6,27,6,Premium,No,Yes
CUST-1889,Female,40,63,76.26,4785.04,Two year,Credit card,Fiber optic,3,3,18,Standard,No,No
CUST-1890,Female,60,46,49.82,2268.25,Two year,Credit card,DSL,0,3,20,Standard,No,No
CUST-1891,Male,60,12,104.56,1258.46,Month-to-month,Electronic check,Fiber optic,2,11,15,Premium,Yes,Yes
CUST-1892,Male,40,8,103.55,835.69,Month-to-month,Electronic check,Fiber optic,5,17,8,Premium,Yes,Yes
CUST-1893,Female,49,4,60.9,226.8,Month-to-month,Bank transfer,DSL,3,11,24,Standard,No,Yes
CUST-1894,Male,47,2,79.13,134.09,Month-to-month,Electronic check,Fiber optic,4,26,11,Basic,Yes,Yes
CUST-1895,Female,30,26,36.57,964.81,One year,Electronic check,DSL,3,18,11,Basic,No,No
CUST-1896,Female,60,29,63.72,1862.75,One year,Electronic check,DSL,1,24,19,Standard,Yes,Yes
CUST-1897,Female,35,50,77.73,3869.96,Two year,Electronic check,Fiber optic,2,25,13,Basic,Yes,No
CUST-1898,Male,40,1,23.28,23.28,Month-to-month,Electronic check,No,2,24,18,Basic,No,No
CUST-1899,Male,32,64,75.94,4870.5,Two year,Electronic check,DSL,2,27,16,Premium,No,No
CUST-1900,Female,50,31,74.68,2293.04,Month-to-month,Electronic check,Fiber optic,2,14,29,Basic,Yes,No
CUST-1901,Female,38,1,50.8,50.8,Month-to-month,Credit card,DSL,1,9,23,Basic,Yes,No
CUST-1902,Male,74,19,46.1,892.26,Month-to-month,Electronic check,DSL,2,6,16,Standard,No,Yes
CUST-1903,Female,56,20,74.45,1471.18,One year,Bank transfer,Fiber optic,1,1,21,Standard,No,No
CUST-1904,Male,40,4,69.56,279.62,Month-to-month,Electronic check,Fiber optic,2,12,14,Basic,No,Yes
CUST-1905,Female,44,33,44.54,1471.79,Two year,Bank transfer,DSL,1,15,21,Basic,Yes,No
CUST-1906,Male,62,42,41.62,1724.09,Two year,Electronic check,No,2,20,18,Premium,No,No
CUST-1907,Female,61,61,53.84,3303.88,Two year,Bank transfer,DSL,1,7,14,Basic,Yes,No
CUST-1908,Male,35,1,33.03,33.03,Month-to-month,Electronic check,No,0,30,14,Standard,No,Yes
CUST-1909,Male,41,37,19.99,745.2,Two year,Credit card,No,2,0,20,Basic,No,No
CUST-1910,Male,68,34,57.61,1949.55,One year,Electronic check,Fiber optic,2,16,14,Basic,No,No
CUST-1911,Male,64,11,32.64,361.11,Month-to-month,Electronic check,DSL,1,26,7,Basic,No,No
CUST-1912,Female,57,12,87.77,1048.55,Month-to-month,Credit card,Fiber optic,7,14,12,Standard,Yes,Yes
CUST-1913,Female,68,4,94.29,354.53,Month-to-month,Mailed check,Fiber optic,2,26,13,Premium,No,Yes
CUST-1914,Male,59,11,26.22,282.43,Month-to-month,Electronic check,No,2,21,10,Basic,No,Yes
CUST-1915,Male,24,14,64.33,910.17,Month-to-month,Credit card,Fiber optic,5,22,4,Basic,No,Yes
CUST-1916,Female,67,49,63.4,3101.75,Two year,Electronic check,Fiber optic,4,13,17,Basic,No,No
CUST-1917,Female,65,12,43.55,513.07,Month-to-month,Electronic check,No,2,6,15,Standard,Yes,No
CUST-1918,Female,37,5,19.99,60.28,Month-to-month,Credit card,No,3,29,11,Basic,No,Yes
CUST-1919,Male,44,56,72.55,4045.02,Two year,Electronic check,Fiber optic,3,18,20,Basic,Yes,No
CUST-1920,Male,23,1,23.17,23.17,Month-to-month,Credit card,No,1,9,22,Basic,No,Yes
CUST-1921,Female,44,50,80.43,4038.26,Two year,Electronic check,Fiber optic,3,19,12,Standard,No,No
CUST-1922,Male,26,3,108.88,,Month-to-month,Bank transfer,Fiber optic,3,24,13,Premium,Yes,Yes
CUST-1923,Female,70,30,95.41,,One year,Mailed check,Fiber optic,1,10,19,Standard,Yes,No
CUST-1924,Male,62,4,56.77,211.54,Month-to-month,Credit card,Fiber optic,1,30,6,Basic,No,Yes
CUST-1925,Female,74,19,61.75,1131.96,One year,Mailed check,Fiber optic,4,25,9,Basic,No,Yes
CUST-1926,Male,48,2,80.02,179.71,Month-to-month,Electronic check,Fiber optic,5,28,12,Basic,Yes,Yes
CUST-1927,Female,38,23,75.52,1721.55,One year,Bank transfer,Fiber optic,3,19,11,Basic,Yes,No
CUST-1928,Male,43,15,79.25,1207.41,Month-to-month,Electronic check,Fiber optic,4,20,10,Standard,No,Yes
CUST-1929,Female,57,53,70.17,3714.65,Two year,Bank transfer,Fiber optic,4,21,10,Basic,No,No
CUST-1930,Male,65,5,61.04,332.8,Month-to-month,Credit card,Fiber optic,2,22,14,Basic,No,Yes
CUST-1931,Female,62,2,76.34,216.35,Month-to-month,Mailed check,Fiber optic,6,4,9,Standard,No,Yes
CUST-1932,Female,30,33,51.01,1692.2,One year,Bank transfer,DSL,1,6,19,Standard,No,No
CUST-1933,Female,66,5,38.35,164.45,Month-to-month,Electronic check,No,2,11,24,Standard,Yes,No
CUST-1934,Female,40,33,43.89,1459.37,One year,Mailed check,No,2,1,17,Standard,Yes,No
CUST-1935,Female,37,56,80.9,4537.91,Two year,Electronic check,Fiber optic,4,6,12,Standard,No,No
CUST-1936,Female,54,26,49.78,1269.59,One year,Bank transfer,DSL,0,20,15,Standard,No,No
CUST-1937,Male,71,3,34.46,90.19,Month-to-month,Electronic check,No,2,25,15,Standard,No,Yes
CUST-1938,Female,70,21,19.99,410.98,One year,Bank transfer,No,2,4,22,Basic,No,No
CUST-1939,Male,45,38,39.62,1512.63,One year,Electronic check,DSL,0,26,11,Basic,No,No
CUST-1940,Male,34,48,77.22,3688.25,Two year,Bank transfer,DSL,3,30,14,Premium,No,No
CUST-1941,Male,45,5,95.43,456.38,Month-to-month,Electronic check,Fiber optic,6,21,15,Premium,No,Yes
CUST-1942,Male,58,6,90.53,519.73,Month-to-month,Credit card,Fiber optic,2,11,14,Standard,Yes,Yes
CUST-1943,Female,19,1,65.19,65.19,Month-to-month,Electronic check,DSL,3,24,6,Standard,No,Yes
CUST-1944,Female,42,4,72.46,302.41,Month-to-month,Mailed check,Fiber optic,8,3,17,Basic,Yes,Yes
CUST-1945,Female,75,2,83.06,167.77,Month-to-month,Electronic check,Fiber optic,3,20,13,Standard,No,Yes
CUST-1946,Female,67,1,47.34,,Month-to-month,Bank transfer,No,5,20,6,Premium,No,Yes
CUST-1947,Male,58,52,98.93,5130.07,Two year,Electronic check,Fiber optic,2,29,9,Premium,No,No
CUST-1948,Male,23,33,60.48,1980.93,Two year,Bank transfer,Fiber optic,3,30,11,Basic,No,Yes
CUST-1949,Male,28,20,19.99,406.65,One year,Electronic check,No,0,18,16,Basic,No,No
CUST-1950,Male,74,6,47.19,300.93,Month-to-month,Bank transfer,DSL,1,2,21,Basic,Yes,Yes
CUST-1951,Male,78,18,34.78,645.74,Month-to-month,Electronic check,DSL,2,27,12,Basic,No,Yes
CUST-1952,Male,55,42,64.37,2681.23,Two year,Electronic check,Fiber optic,1,16,10,Basic,Yes,No
CUST-1953,Female,23,49,57.04,2813.89,Two year,Mailed check,DSL,5,29,0,Standard,No,No
CUST-1954,Female,62,48,19.99,989.6,Two year,Electronic check,No,2,3,19,Basic,No,No
CUST-1955,Female,28,13,63.64,835.76,One year,Electronic check,DSL,3,8,20,Standard,Yes,No
CUST-1956,Female,31,10,54.35,566.65,Month-to-month,Credit card,DSL,1,1,17,Standard,No,Yes
CUST-1957,Female,19,67,27.67,1864.36,Two year,Credit card,No,1,28,21,Standard,No,No
CUST-1958,Male,57,2,78.03,133.63,Month-to-month,Bank transfer,Fiber optic,4,9,11,Standard,No,Yes
CUST-1959,Female,20,1,71.07,89.75,Month-to-month,Electronic check,Fiber optic,7,19,13,Standard,No,Yes
CUST-1960,Female,72,16,52.7,850.96,One year,Electronic check,DSL,2,24,15,Standard,No,Yes
CUST-1961,Male,70,9,57.49,497.01,Month-to-month,Bank transfer,DSL,3,8,17,Basic,Yes,Yes
CUST-1962,Male,52,6,47.31,272.5,Month-to-month,Electronic check,No,5,7,7,Premium,No,Yes
CUST-1963,Female,50,1,59.26,67.51,Month-to-month,Credit card,Fiber optic,5,17,13,Basic,No,No
CUST-1964,Male,41,19,102.55,1996.4,Month-to-month,Electronic check,Fiber optic,2,10,18,Premium,Yes,No
CUST-1965,Female,36,35,47.84,1710.39,Two year,Credit card,DSL,4,18,15,Basic,No,No
CUST-1966,Female,35,7,62.75,399.26,Month-to-month,Mailed check,Fiber optic,7,21,8,Basic,No,Yes
CUST-1967,Male,66,4,57.25,229.02,Month-to-month,Bank transfer,Fiber optic,2,17,17,Basic,No,Yes
CUST-1968,Male,69,22,35.87,818.91,Month-to-month,Electronic check,No,3,18,6,Standard,Yes,Yes
CUST-1969,Male,78,1,62.97,62.97,Month-to-month,Credit card,Fiber optic,6,16,2,Basic,No,Yes
CUST-1970,Male,41,12,94.07,1118.74,Month-to-month,Electronic check,Fiber optic,4,19,6,Standard,Yes,Yes
CUST-1971,Male,62,32,82.21,2619.95,One year,Bank transfer,Fiber optic,2,26,3,Standard,No,Yes
CUST-1972,Female,52,21,70.49,,Month-to-month,Credit card,Fiber optic,6,21,9,Basic,No,Yes
CUST-1973,Male,79,18,93.14,1684.21,One year,Electronic check,Fiber optic,0,16,8,Standard,Yes,Yes
CUST-1974,Female,18,42,50.06,2113.18,Two year,Mailed check,DSL,1,29,15,Basic,Yes,No
CUST-1975,Male,53,24,41.8,999.27,One year,Mailed check,DSL,2,14,10,Standard,No,No
CUST-1976,Female,42,1,51.92,86.9,Month-to-month,Electronic check,No,5,27,12,Standard,Yes,Yes
CUST-1977,Male,62,3,42.72,121.89,Month-to-month,Mailed check,DSL,7,15,14,Basic,Yes,Yes
CUST-1978,Male,66,39,81.55,3198.05,Two year,Electronic check,DSL,3,16,15,Premium,No,No
CUST-1979,Female,77,3,76.17,186.99,Month-to-month,Electronic check,Fiber optic,2,7,17,Standard,No,Yes
CUST-1980,Female,79,59,76.37,4505.07,Two year,Bank transfer,Fiber optic,3,22,5,Standard,No,Yes
CUST-1981,Male,60,43,77.34,3316.22,Two year,Bank transfer,Fiber optic,1,6,23,Standard,No,No
CUST-1982,Female,51,51,95.07,4850.64,Two year,Electronic check,Fiber optic,2,22,14,Premium,No,No
CUST-1983,Male,42,42,19.99,807.1,Two year,Credit card,No,1,20,15,Basic,No,No
CUST-1984,Male,33,28,70.58,2008.94,One year,Credit card,Fiber optic,3,30,12,Basic,Yes,No
CUST-1985,Male,51,1,24.67,28.01,Month-to-month,Mailed check,No,4,3,21,Basic,No,No
CUST-1986,Male,46,28,76.71,2192.87,Two year,Mailed check,DSL,2,28,22,Premium,No,No
CUST-1987,Female,36,5,44.47,238.04,Month-to-month,Electronic check,DSL,0,6,23,Basic,Yes,Yes
CUST-1988,Male,40,9,96.67,875.33,Month-to-month,Bank transfer,Fiber optic,1,10,12,Premium,No,Yes
CUST-1989,Male,36,22,37.38,822.68,One year,Bank transfer,DSL,3,29,13,Basic,No,No
CUST-1990,Female,42,30,42.51,1288.59,One year,Electronic check,DSL,0,2,15,Basic,No,No
CUST-1991,Female,33,36,35.51,1293.52,Two year,Bank transfer,DSL,1,24,6,Basic,No,No
CUST-1992,Male,71,21,83.66,1766.95,One year,Electronic check,Fiber optic,1,1,17,Standard,No,Yes
CUST-1993,Female,68,6,94.33,611.24,Month-to-month,Electronic check,Fiber optic,9,0,18,Premium,No,Yes
CUST-1994,Male,26,44,72.54,3214.91,Two year,Bank transfer,Fiber optic,2,30,10,Basic,Yes,No
CUST-1995,Female,18,56,54.81,3056.7,Two year,Bank transfer,DSL,1,23,9,Standard,No,No
CUST-1996,Female,59,21,82.22,1710.75,One year,Mailed check,Fiber optic,2,29,10,Basic,Yes,Yes
CUST-1997,Female,36,1,64.53,73.39,Month-to-month,Mailed check,DSL,4,5,22,Standard,Yes,Yes
CUST-1998,Male,50,24,66.42,1597.81,Month-to-month,Credit card,Fiber optic,9,13,16,Basic,No,Yes
CUST-1999,Male,51,24,75.45,1816.37,One year,Mailed check,Fiber optic,0,28,9,Basic,Yes,No
CUST-2000,Male,33,5,90.47,419.91,Month-to-month,Bank transfer,Fiber optic,2,29,18,Standard,Yes,Yes
CUST-2001,Male,61,4,51.09,222.19,Month-to-month,Electronic check,No,6,3,14,Standard,Yes,No
CUST-2002,Male,57,22,24.16,524.05,One year,Electronic check,No,1,15,14,Basic,No,No
CUST-2003,Female,72,2,68.2,180.92,Month-to-month,Electronic check,Fiber optic,6,9,12,Basic,Yes,Yes
CUST-2004,Male,35,14,37.74,533.06,Month-to-month,Mailed check,No,6,24,4,Standard,No,Yes
CUST-2005,Male,51,1,98.06,98.06,Month-to-month,Bank transfer,Fiber optic,5,4,13,Standard,Yes,Yes
CUST-2006,Female,42,10,48.84,498.24,Month-to-month,Electronic check,No,3,28,11,Premium,No,Yes
CUST-2007,Male,78,18,84.27,1503.73,One year,Electronic check,Fiber optic,5,10,14,Standard,No,No
CUST-2008,Female,62,4,81.17,358.2,Month-to-month,Electronic check,Fiber optic,6,0,11,Premium,No,Yes
CUST-2009,Male,23,1,60.17,107.67,Month-to-month,Electronic check,Fiber optic,7,16,10,Basic,No,Yes
CUST-2010,Male,38,25,51.97,1313.89,One year,Credit card,DSL,0,13,24,Basic,No,No
CUST-2011,Male,75,36,68.82,2490.86,Two year,Bank transfer,Fiber optic,7,6,11,Basic,No,Yes
CUST-2012,Male,23,16,21.09,325.69,One year,Electronic check,No,2,13,23,Basic,No,No
CUST-2013,Female,49,15,99.2,1487.83,Month-to-month,Bank transfer,Fiber optic,2,28,12,Standard,Yes,Yes
CUST-2014,Male,58,14,49.45,703.18,Month-to-month,Bank transfer,DSL,7,0,13,Standard,No,Yes
CUST-2015,Female,65,48,71.35,3401.83,Two year,Bank transfer,Fiber optic,8,5,16,Basic,No,No
CUST-2016,Male,60,2,30.71,92.98,Month-to-month,Electronic check,No,5,6,16,Standard,No,Yes
CUST-2017,Male,56,22,35.47,749.65,One year,Mailed check,No,3,10,20,Standard,No,No
CUST-2018,Female,48,3,71.88,174.26,Month-to-month,Electronic check,Fiber optic,2,9,15,Standard,No,No
CUST-2019,Male,59,1,19.99,54.85,Month-to-month,Credit card,No,3,20,8,Basic,No,Yes
CUST-2020,Female,27,40,41.62,1680.37,Two year,Bank transfer,No,4,2,5,Standard,No,No
CUST-2021,Female,47,17,37.45,617.78,One year,Mailed check,DSL,1,18,13,Basic,No,No
CUST-2022,Female,74,24,52.47,1262.4,One year,Electronic check,No,2,27,8,Premium,No,No
CUST-2023,Female,69,16,102.57,1645.84,Month-to-month,Electronic check,Fiber optic,5,1,11,Premium,Yes,Yes
CUST-2024,Male,35,1,67.15,69.21,Month-to-month,Electronic check,Fiber optic,6,26,7,Basic,No,Yes
CUST-2025,Male,77,23,68.72,1559.89,One year,Credit card,Fiber optic,2,11,13,Basic,No,No
CUST-2026,Male,41,20,76.61,1538.52,One year,Electronic check,Fiber optic,4,11,19,Standard,No,No
CUST-2027,Female,69,13,70.67,942.0,Month-to-month,Electronic check,Fiber optic,2,0,16,Basic,Yes,Yes
CUST-2028,Female,78,2,72.99,111.45,Month-to-month,Credit card,Fiber optic,6,13,16,Basic,Yes,Yes
CUST-2029,Male,26,35,47.88,1666.11,Month-to-month,Mailed check,No,3,10,21,Premium,No,Yes
CUST-2030,Female,48,49,19.99,956.3,Two year,Bank transfer,No,3,7,10,Basic,Yes,No
CUST-2031,Male,32,25,66.67,1651.48,One year,Electronic check,Fiber optic,4,28,6,Basic,No,Yes
CUST-2032,Female,21,52,91.91,4786.89,Two year,Mailed check,Fiber optic,4,8,17,Standard,Yes,No
CUST-2033,Male,57,5,41.02,179.18,Month-to-month,Electronic check,DSL,4,17,4,Basic,Yes,Yes
CUST-2034,Female,26,42,69.19,2940.71,Two year,Bank transfer,Fiber optic,3,29,13,Basic,No,No
CUST-2035,Female,62,2,43.0,87.39,Month-to-month,Electronic check,No,5,12,10,Standard,Yes,Yes
CUST-2036,Male,26,1,41.64,41.64,Month-to-month,Mailed check,DSL,4,28,9,Basic,No,Yes
CUST-2037,Male,43,52,33.76,1717.59,Two year,Bank transfer,No,2,3,15,Standard,No,No
CUST-2038,Male,21,8,51.63,415.88,Month-to-month,Mailed check,No,1,15,18,Premium,No,Yes
CUST-2039,Male,34,13,95.59,1243.77,Month-to-month,Mailed check,Fiber optic,6,2,19,Premium,No,Yes
CUST-2040,Male,33,23,69.39,1569.48,Month-to-month,Electronic check,Fiber optic,8,3,16,Basic,No,No
CUST-2041,Female,32,9,65.01,565.25,Month-to-month,Electronic check,Fiber optic,3,3,15,Basic,No,Yes
CUST-2042,Female,52,27,93.77,2566.21,One year,Bank transfer,Fiber optic,2,7,20,Standard,Yes,No
CUST-2043,Female,74,25,97.12,2420.2,One year,Bank transfer,Fiber optic,3,10,19,Standard,Yes,No
CUST-2044,Male,69,23,49.59,1141.45,One year,Credit card,No,1,2,22,Premium,No,No
CUST-2045,Female,22,28,78.68,2214.1,One year,Bank transfer,Fiber optic,1,30,12,Standard,No,No
CUST-2046,Female,72,23,67.81,1556.55,One year,Mailed check,Fiber optic,4,18,8,Basic,No,Yes
CUST-2047,Male,22,6,64.7,415.26,Month-to-month,Credit card,Fiber optic,3,27,15,Basic,Yes,Yes
CUST-2048,Female,37,7,50.63,339.77,Month-to-month,Electronic check,DSL,2,5,21,Standard,No,Yes
CUST-2049,Female,32,36,65.45,2347.69,Two year,Mailed check,DSL,1,30,25,Premium,No,No
CUST-2050,Male,35,36,22.76,811.13,Month-to-month,Electronic check,No,2,26,18,Basic,No,No
CUST-2051,Male,64,22,65.75,1430.62,One year,Electronic check,DSL,3,2,18,Standard,Yes,No
CUST-2052,Male,19,1,81.34,81.34,Month-to-month,Bank transfer,Fiber optic,1,20,11,Basic,Yes,Yes
CUST-2053,Male,46,28,81.04,2269.71,One year,Mailed check,Fiber optic,4,3,11,Basic,Yes,No
CUST-2054,Female,30,20,40.19,830.79,One year,Mailed check,DSL,1,26,6,Basic,Yes,No
CUST-2055,Female,21,3,61.57,161.15,Month-to-month,Mailed check,DSL,2,3,18,Premium,No,No
CUST-2056,Female,59,16,45.19,719.27,Month-to-month,Mailed check,No,5,1,5,Standard,Yes,Yes
CUST-2057,Male,62,21,87.27,1847.94,One year,Electronic check,Fiber optic,3,15,25,Premium,No,Yes
CUST-2058,Male,27,4,85.14,380.15,Month-to-month,Bank transfer,Fiber optic,4,24,4,Premium,No,Yes
CUST-2059,Female,78,6,19.99,138.72,Month-to-month,Mailed check,No,2,4,23,Basic,No,No
CUST-2060,Female,48,23,44.57,1020.99,One year,Credit card,DSL,0,14,17,Standard,No,No
CUST-2061,Male,58,16,64.86,1026.55,Month-to-month,Electronic check,DSL,2,4,20,Premium,No,Yes
CUST-2062,Female,25,32,83.56,2696.51,Two year,Electronic check,Fiber optic,1,22,6,Standard,No,Yes
CUST-2063,Female,20,11,87.57,980.93,Month-to-month,Bank transfer,Fiber optic,6,11,16,Standard,Yes,Yes
CUST-2064,Male,65,1,82.49,82.81,Month-to-month,Credit card,Fiber optic,4,18,8,Basic,Yes,Yes
CUST-2065,Male,63,21,42.16,881.21,One year,Mailed check,No,1,14,25,Standard,Yes,No
CUST-2066,Female,26,8,32.77,302.5,Month-to-month,Bank transfer,No,3,27,6,Basic,Yes,Yes
CUST-2067,Male,47,1,37.35,74.63,Month-to-month,Credit card,DSL,2,5,12,Basic,No,No
CUST-2068,Male,70,8,38.92,319.2,Month-to-month,Credit card,DSL,4,0,9,Basic,No,No
CUST-2069,Male,28,1,28.04,32.17,Month-to-month,Bank transfer,No,7,4,5,Basic,Yes,Yes
